date,id,kecepatan_angin,curah_hujan,partikulat_halus,tekanan_atmosfer,arah_angin,titik_embun,suhu,kategori
2018-01-02 07:00:00,52829.5,16.1084997675,5.17424988725,10.260750057500001,2.11425003425,5.392499685,1.887499839,4.6607500315,aktual
2018-01-02 08:00:00,52833.5,12.18999982,3.8514999745000003,9.008249998250001,2.06999993325,3.22850006825,0.99750000225,4.80099988,aktual
2018-01-02 09:00:00,52837.5,8.82450008375,2.7460000515,5.93424999725,1.33250001075,3.1527500155,1.0587500035,4.85399997275,aktual
2018-01-02 10:00:00,52841.5,9.477499962,2.96375000475,5.578999996249999,1.54574996225,3.42674994475,1.08899998675,5.41650009175,aktual
2018-01-02 11:00:00,52845.5,7.3342499732499995,2.66224998225,4.095500052,1.243750006,3.0614999532500002,0.814750001,5.90899992,aktual
2018-01-02 12:00:00,52849.5,5.4754999875,2.26049998425,2.5939999819999997,0.98600001625,2.88574999575,0.9059999885000001,5.82100009925,aktual
2018-01-02 13:00:00,52853.5,7.719750047,2.56174999475,4.753000021,1.55450001375,2.89375001175,0.9364999977499999,5.6982500555,aktual
2018-01-02 14:00:00,52857.5,7.78649985775,2.444500029,4.7795000075,1.2795000075,2.901000023,0.81450001925,6.2257499695,aktual
2018-01-02 15:00:00,52861.5,8.7909998895,2.5282500382500004,5.81875002375,1.2347500025,3.04600000375,0.8527500035,6.87649989125,aktual
2018-01-02 16:00:00,52865.5,10.264750005,2.19325000025,6.93824994575,1.243750006,3.395999968,0.7994999885,6.524999976,aktual
2018-01-02 17:00:00,52869.5,10.4992499325,1.90849998575,6.8674999475,0.8614999947499999,3.65499997125,0.72325001675,5.99724996075,aktual
2018-01-02 18:00:00,52873.5,10.298249957500001,1.8582499924999998,6.96500003325,0.835250005,3.373249948,0.563500017,4.64300000675,aktual
2018-01-02 19:00:00,52877.5,10.097249983000001,1.90850001575,6.7427499295,0.9059999885,3.312250018,0.56374999875,4.50224995625,aktual
2018-01-02 20:00:00,52881.5,9.1927502155,1.72450000075,6.27199995525,0.75525000675,2.87075000975,0.5485000015,3.5172500607500004,aktual
2018-01-02 21:00:00,52885.5,10.28150010075,2.980499983,7.8974999187499995,1.98999997975,2.40625000025,0.46424999100000003,4.00975012775,aktual
2018-01-02 22:00:00,52889.5,10.95124984,3.03074997675,8.75049996375,1.71425002825,2.29199999575,0.48724999300000005,4.04499995725,aktual
2018-01-02 23:00:00,52893.5,11.6375000475,3.36575001475,9.59424996325,2.30099999925,2.07150000325,0.47199999550000005,3.51725000125,aktual
2018-01-03 00:00:00,52897.5,12.625500200000001,3.78450006275,10.562749862499999,2.75375002625,1.934249997,0.441499993,3.48225003475,aktual
2018-01-03 01:00:00,52901.5,12.7260000675,3.96875000025,10.47400021575,2.68300002825,1.78200000525,0.44924999,2.6554999945,aktual
2018-01-03 02:00:00,52905.5,12.10649991,3.8012499215,10.1100001335,2.53200006475,1.7744999525,0.433749996,2.0222500265,aktual
2018-01-03 03:00:00,52909.5,11.403250215,3.61700004325,9.6744999875,2.84274998325,1.743999958,0.4109999985,1.565250009,aktual
2018-01-03 04:00:00,52913.5,11.1860003475,3.28200000525,9.34574985525,2.02550002925,1.7894999682500001,0.4949999975,1.2309999915,aktual
2018-01-03 05:00:00,52917.5,11.4537501325,3.198249936,9.0967499005,1.9187500177499999,2.0180000364999997,0.502750002,1.6005000172500001,aktual
2018-01-03 06:00:00,52921.5,11.1357500525,2.76275,8.723749876,1.50124999875,2.4519999625,0.509999983,2.251249969,aktual
2018-01-03 07:00:00,52925.5,12.742749929999999,3.0307499765,9.02600026125,1.47475001225,3.19849997725,0.7159999905,1.494500019,aktual
2018-01-03 08:00:00,52929.5,12.97724986,3.8012499810000002,9.523250103,1.8390000165,3.4267500045,0.883250013,1.1079999805,aktual
2018-01-03 09:00:00,52933.5,10.68350005,2.5282500385,6.93825006475,1.1192499995,3.4189999697499998,0.936499983,0.7559999900000001,aktual
2018-01-03 10:00:00,52937.5,11.453750135,2.57850003225,7.240249872,1.350249976,3.88375002125,0.92150001225,1.2134999932500001,aktual
2018-01-03 11:00:00,52941.5,8.57349991825,2.34400001175,5.285999894,1.1902500089999999,3.40375000275,0.69300000375,0.1230000035,aktual
2018-01-03 12:00:00,52945.5,8.7575000525,2.143250018,5.24150001975,0.79049997775,3.1144999862500002,0.75399999325,0.0,aktual
2018-01-03 13:00:00,52949.5,9.5780000685,2.41099998325,6.68924999225,1.2617500124999999,3.068750024,0.74625000375,-0.316500008,aktual
2018-01-03 14:00:00,52953.5,10.046999932750001,2.427750021,6.5472500325,1.15500000125,3.1982500555,0.799249992,-0.43949998925,aktual
2018-01-03 15:00:00,52957.5,10.130749940000001,2.2770000694999997,6.804750085,1.1727500260000001,3.2287499905,0.70049999675,-1.30150002225,aktual
2018-01-03 16:00:00,52961.5,11.905500175,2.3942499755,8.0042499305,1.243750006,3.8987500665,0.70074999325,-1.5299999715000001,aktual
2018-01-03 17:00:00,52965.5,11.93899989,1.7415000200000001,7.87100017075,0.648500003,4.03600001325,0.59399999675,-1.9872500005,aktual
2018-01-03 18:00:00,52969.5,11.437249900000001,1.65775004025,7.6577500105,0.61325000225,3.85299998525,0.60175000125,-2.2684999705,aktual
2018-01-03 19:00:00,52973.5,10.73374987,1.62425002475,7.08925008775,0.5150000005,3.6627500055,0.7082500012499999,-2.1277499197500003,aktual
2018-01-03 20:00:00,52977.5,9.444000006,1.4404999615,6.27174997325,0.408500001,3.16750001925,0.6245000064999999,-2.2684999705,aktual
2018-01-03 21:00:00,52981.5,10.7002501475,3.2484999895,7.844500184,2.14974996425,2.8327499627500003,0.5712499915,-2.28624993575,aktual
2018-01-03 22:00:00,52985.5,12.374500035,3.13125002375,9.56775021625,1.82999998325,2.6269999745,0.60175000125,-2.338750005,aktual
2018-01-03 23:00:00,52989.5,11.788749695,3.131250024,9.337000132,2.10549995325,2.4747499825,0.61699999875,-2.2687499525000003,aktual
2018-01-04 00:00:00,52993.5,11.219500065,3.1144999859999998,8.928249835999999,1.7945000229999999,2.32999998375,0.609499991,-2.32150000325,aktual
2018-01-04 01:00:00,52997.5,11.70500016,3.54999995225,9.61224985075,2.203000009,2.246249974,0.54049998525,-2.602500081,aktual
2018-01-04 02:00:00,53001.5,12.1232500075,3.5164999962500003,9.8164997115,2.5052500365,2.15499997125,0.563500002,-2.7087499499999996,aktual
2018-01-04 03:00:00,53005.5,11.6209998125,3.24849998925,9.47000002975,2.14100003225,2.13225001075,0.5102500025000001,-2.4970000385,aktual
2018-01-04 04:00:00,53009.5,11.9724996075,3.36575001475,9.95875000925,2.202999979,2.31499999775,0.540749997,-2.58525002,aktual
2018-01-04 05:00:00,53013.5,11.4872500875,2.64550006375,8.9722497465,1.714749992,2.444249988,0.525249988,-2.5499999522500003,aktual
2018-01-04 06:00:00,53017.5,12.223499775,2.595249951,9.44350004175,1.3769999742499999,2.6347500085,0.47949998850000003,-2.58500003825,aktual
2018-01-04 07:00:00,53021.5,14.233249902499999,3.26525002725,10.509500027249999,1.82100000975,3.556249976,0.71599999075,-2.4794999957500004,aktual
2018-01-04 08:00:00,53025.5,14.2665002325,3.85150009375,10.402749777250001,2.16774997125,3.7845000024999997,0.82224999375,-2.180499971,aktual
2018-01-04 09:00:00,53029.5,12.056249855,3.1982499955,8.164499998,1.68775001175,3.868250012,0.883250013,-2.198249996,aktual
2018-01-04 10:00:00,53033.5,12.3574998375,2.99724996075,8.35099983225,1.47474998225,4.20350003225,0.8297500015,-2.14549994475,aktual
2018-01-04 11:00:00,53037.5,11.420000075,2.5449999869999997,7.50699996975,1.21675001075,3.8607500195,0.7537500115,-2.1807499527500003,aktual
2018-01-04 12:00:00,53041.5,10.817249775,2.39424997575,7.03599989425,1.0037500110000002,3.7085000275,0.82225000875,-2.0577499870000002,aktual
2018-01-04 13:00:00,53045.5,11.38674998,2.52824997875,7.7642499205,1.14599999775,3.79974997025,0.814749986,-1.9695000055,aktual
2018-01-04 14:00:00,53049.5,12.005749940000001,2.8130000235,8.2707498075,1.4305000005,3.83775001775,0.8069999965,-2.11049997825,aktual
2018-01-04 15:00:00,53053.5,12.62549996,2.8130000235,8.46599984175,1.42124998575,4.0357500315,0.89849998075,-2.039999962,aktual
2018-01-04 16:00:00,53057.5,13.597000122499999,2.57850003225,9.23000001875,0.9775000065,4.2795000075,0.8984999807499999,-2.02249994875,aktual
2018-01-04 17:00:00,53061.5,13.5802500225,2.2435000240000003,9.06124997125,0.5420000030000001,4.5609999895,0.8527500032499999,-2.12774994975,aktual
2018-01-04 18:00:00,53065.5,13.211750030000001,2.15975004425,8.839499711999999,0.6840000152500001,4.40875005725,0.814749986,-2.46175003075,aktual
2018-01-04 19:00:00,53069.5,12.039500235,1.79124999075,7.91549992575,0.470750004,4.14249992375,0.76874999725,-2.391749978,aktual
2018-01-04 20:00:00,53073.5,10.6164999,1.457249999,7.062749982,0.3549999965,3.51025003175,0.67799998825,-2.05749994525,aktual
2018-01-04 21:00:00,53077.5,9.5445001125,1.67450001825,6.51199996475,0.6664999985,3.0000000597499996,0.61675001675,-1.547999978,aktual
2018-01-04 22:00:00,53081.5,10.36525011,2.042749971,7.56024992475,0.7992499915,2.7182500362499997,0.6092500089999999,-1.19599996525,aktual
2018-01-04 23:00:00,53085.5,10.66650009,2.2435000237500002,8.341999888250001,0.90624997025,2.497749925,0.57099999475,-0.6682499945,aktual
2018-01-05 00:00:00,53089.5,10.365250112,2.243749976,8.022249698749999,1.1637499927500001,2.2235000135,0.5177499875,0.0,aktual
2018-01-05 01:00:00,53093.5,11.269000055500001,2.6287500262499996,8.92799997325,1.60774999825,2.0865000485,0.4644999875,0.17575000225,aktual
2018-01-05 02:00:00,53097.5,10.98475003175,2.829749942,8.661749959,1.50124999875,2.1095000505,0.502499998,0.2812500075,aktual
2018-01-05 03:00:00,53101.5,10.8510000675,2.6119999885,8.50199985525,1.64350000025,2.09400004125,0.486999989,0.14075000575,aktual
2018-01-05 04:00:00,53105.5,11.0519998075,2.76275002975,8.78600001325,1.563500017,2.1320000287500003,0.502499998,0.158250004,aktual
2018-01-05 05:00:00,53109.5,10.6332497595,2.2937500477499997,8.02199995525,1.19949999425,2.33774995825,0.563500002,0.0,aktual
2018-01-05 06:00:00,53113.5,10.23125004975,1.9254999755,7.33799993975,0.72849999375,2.6194999815,0.586250007,0.0,aktual
2018-01-05 07:00:00,53117.5,11.621000052,2.1095000205,8.39524996275,0.85274998825,3.358250022,0.69274999225,0.10549999775,aktual
2018-01-05 08:00:00,53121.5,12.424499749999999,2.712499976,7.8619999885,1.092749998,4.09699994325,0.982250005,0.492250003,aktual
2018-01-05 09:00:00,53125.5,11.135499955,2.712499976,6.83149993425,1.1372499765,4.005499959,1.0129999965,0.9672500045,aktual
2018-01-05 10:00:00,53129.5,11.5707502375,3.16474992025,7.0802499055000006,1.35050001725,4.2487499715000006,0.913749993,1.0730000137500002,aktual
2018-01-05 11:00:00,53133.5,10.03025007025,2.6957499385,5.9077500105,1.226000011,4.1194999815,0.90625,1.0555000005,aktual
2018-01-05 12:00:00,53137.5,8.70699977875,2.46125000725,4.30849987275,1.2172499895,3.88350004,1.005249992,2.0575000645,aktual
2018-01-05 13:00:00,53141.5,7.9202499392500005,2.81300008275,3.90899992,1.34125000225,3.7692499755,0.96700000775,2.8492500185000003,aktual
2018-01-05 14:00:00,53145.5,9.57800006825,2.72925001375,5.42800009225,1.20800000425,3.9137499335,1.104000002,3.4822499752500002,aktual
2018-01-05 15:00:00,53149.5,9.96324992175,2.4445000290000003,5.7654999495000006,1.16375000775,3.944249988,0.9595,2.55024999375,aktual
2018-01-05 16:00:00,53153.5,11.872250082499999,2.56174993525,7.4357498885,1.31475001575,4.4697499275000006,1.03549997525,2.83149999375,aktual
2018-01-05 17:00:00,53157.5,12.910249709999999,2.51150000075,8.27974987025,0.92374998325,4.6829999685,0.89850001025,3.00750005225,aktual
2018-01-05 18:00:00,53161.5,13.12800002,2.34400004125,8.599499941,0.86174999175,4.492500067,0.80699999625,2.972249985,aktual
2018-01-05 19:00:00,53165.5,12.139750005,1.992250055,8.08424985425,0.7639999985,4.0662500855,0.6702499985,3.3592500684999997,aktual
2018-01-05 20:00:00,53169.5,11.035249945,1.90850001575,7.37349998925,0.69300000375,3.6930000185000003,0.708250001,2.97249996675,aktual
2018-01-05 21:00:00,53173.5,11.4199998375,1.89200003425,8.31524992,0.72850002325,3.121999979,0.63999998575,2.7262499927499997,aktual
2018-01-05 22:00:00,53177.5,12.3075001225,3.0139999985,9.283499956,1.91899997,2.71074998375,0.63224999625,2.7610000372499997,aktual
2018-01-05 23:00:00,53181.5,12.4582498075,3.19825005525,9.931999923,1.838999987,2.5282500385,0.6017499865,2.65549999475,aktual
2018-01-06 00:00:00,53185.5,11.9892499475,3.1647500395000003,9.8074998855,1.9012500045,2.3604999785,0.59399999675,2.444500029,aktual
2018-01-06 01:00:00,53189.5,12.4247498525,3.0809999704999997,10.260749816,1.7144999655,2.1779999730000004,0.540749997,2.3390000459999998,aktual
2018-01-06 02:00:00,53193.5,11.6209998125,3.1312499645000003,9.23924994625,1.9899999797499999,2.1552500725,0.55599999425,2.3739999532500002,aktual
2018-01-06 03:00:00,53197.5,11.5872499945,3.16474997975,9.50575017825,2.061250001,2.1552500725,0.5634999869999999,2.4447499515,aktual
2018-01-06 04:00:00,53201.5,12.274000169999999,3.70074999325,10.10974979675,2.2829999922499997,2.21600002025,0.5787499995000001,2.0402499735,aktual
2018-01-06 05:00:00,53205.5,11.604249955,2.930249989,8.848250151750001,1.61700001375,2.558499992,0.63224999625,1.72349998375,aktual
2018-01-06 06:00:00,53209.5,12.2404999725,2.930249989,8.90175008775,1.5724999902499999,2.7642500400000003,0.685499996,0.77374999225,aktual
2018-01-06 07:00:00,53213.5,12.9437501425,2.86325001725,9.16799998275,1.661249995,3.685499966,0.88325001325,1.02025002225,aktual
2018-01-06 08:00:00,53217.5,11.80500006725,3.7845000030000002,7.4264999629999995,2.05224996825,4.26400017725,1.00499998025,0.686000019,aktual
2018-01-06 09:00:00,53221.5,3.26525001225,3.70074999325,-0.9860000499999999,2.318500042,4.05100005875,1.1192499995,0.7562500015,aktual
2018-01-06 10:00:00,53225.5,1.105499983,3.784500003,-2.85149993925,2.593999982,4.104250014,1.271750003,1.3720000087500002,aktual
2018-01-06 11:00:00,53229.5,6.9827498795,3.332249999,2.8782500625000003,1.830000043,4.24174988275,1.11950001125,1.530249983,aktual
2018-01-06 12:00:00,53233.5,8.5735000985,2.96375000475,4.45974996675,1.4837499855,4.0285000205,1.111749977,1.24875000125,aktual
2018-01-06 13:00:00,53237.5,10.81725001225,3.767749965,6.929499984,1.90149995675,4.249249995,1.11924996975,1.3367500005,aktual
2018-01-06 14:00:00,53241.5,13.53000021,3.750999987,9.03474998475,2.372249961,4.1500000955,1.0505000055,1.3190000055,aktual
2018-01-06 15:00:00,53245.5,12.12325001,3.0642499924999997,7.41775012025,1.29725000225,4.44700002675,1.08149999375,1.31900000575,aktual
2018-01-06 16:00:00,53249.5,14.2670001975,3.265250087,9.336999893249999,1.6702499985,5.0410000085,1.16499999175,-0.052749999000000006,aktual
2018-01-06 17:00:00,53253.5,14.065999985,2.8297500015,9.12349987025,1.1462500095,4.926750064,0.92149999725,0.08799999200000001,aktual
2018-01-06 18:00:00,53257.5,13.78125,2.5784999135,9.22124981875,1.36800000075,4.568749904500001,0.708250001,-0.49250000725000004,aktual
2018-01-06 19:00:00,53261.5,12.8767499925,2.5115000605,8.64399981525,1.19024997975,4.218500018,0.64725001175,-0.17575000225,aktual
2018-01-06 20:00:00,53265.5,11.4535000325,2.0425000189999998,7.7022498850000005,0.8440000115,3.708249986,0.685499996,0.24625000349999998,aktual
2018-01-06 21:00:00,53269.5,9.91299986725,1.6075000165,6.90275001525,0.5329999925,3.1675000192500002,0.685499996,0.2812500075,aktual
2018-01-06 22:00:00,53273.5,11.1185002345,2.34399992225,8.0664998295,1.27024999275,2.8937499525,0.60150001925,0.246000007,aktual
2018-01-06 23:00:00,53277.5,11.8052499275,3.21500003325,9.052499890250001,1.8387500347499999,2.711000025,0.57874999925,0.932250008,aktual
2018-01-07 00:00:00,53281.5,11.503999947499999,3.24850004925,9.38150000575,1.79449999325,2.4445000290000003,0.56324999025,1.2662500145,aktual
2018-01-07 01:00:00,53285.5,12.2404999725,3.33224999875,9.692249774250001,2.0787499845,2.3072499635,0.57099999475,1.231249988,aktual
2018-01-07 02:00:00,53289.5,12.457999945,3.66724997775,9.9942500605,2.38075000075,2.27700001,0.563500002,2.58525002,aktual
2018-01-07 03:00:00,53293.5,11.7047500625,3.65049999925,9.50550007825,2.46099996575,2.2085000275,0.5254999997500001,1.7059999705,aktual
2018-01-07 04:00:00,53297.5,11.0182502285,2.9470000265,8.4930000305,1.8302499205,2.43674999475,0.616750002,2.989500046,aktual
2018-01-07 05:00:00,53301.5,11.31949997,2.963749945,8.634999752,1.63475000875,2.62700003375,0.685499996,3.53500002625,aktual
2018-01-07 06:00:00,53305.5,11.7714998725,2.8464999795,8.741499901,1.50150001025,3.0687499642500002,0.8069999965,2.6204999685,aktual
2018-01-07 07:00:00,53309.5,12.5085001,3.23175001125,8.6794998645,1.394749999,3.76950007675,0.98999999475,-0.14075000575,aktual
2018-01-07 08:00:00,53313.5,12.7595000275,2.96375000475,8.51075005525,1.2349999845,4.14999997625,1.081249997,0.615500003,aktual
2018-01-07 09:00:00,53317.5,11.051749707499999,3.4327499870000002,6.54750001425,1.48375001525,4.41625011,1.21050000175,0.79150001675,aktual
2018-01-07 10:00:00,53321.5,11.6714999675,3.56674999,6.929500103,1.82100000975,4.5157500504999994,1.2412499785,0.0,aktual
2018-01-07 11:00:00,53325.5,11.77149987,3.2484999895,7.22224998475,1.39450001725,4.56124997175,1.14974999425,0.0,aktual
2018-01-07 12:00:00,53329.5,10.097249745,2.0594999787500003,5.8454999925,0.6752499865,4.1500000955,1.11924998475,0.0,aktual
2018-01-07 13:00:00,53333.5,10.331749916749999,2.77949994775,6.1832499505000005,1.21725000425,4.3097499607500005,1.25649994625,0.0,aktual
2018-01-07 14:00:00,53337.5,11.45375037,3.2149999735,7.080250024750001,1.27949997775,4.34050011625,1.26425001,-0.14075000575,aktual
2018-01-07 15:00:00,53341.5,12.2237501125,2.293749988,7.63074994075,0.98600000125,4.56100010875,1.1270000039999999,0.5625,aktual
2018-01-07 16:00:00,53345.5,13.86500001,2.77949994825,8.99924993525,1.1727499962499999,4.949500084,1.027999997,0.47500000875,aktual
2018-01-07 17:00:00,53349.5,13.6304998375,2.411000013,8.78599977475,0.8617500065,4.9039999245,0.9137500075,0.2815000115,aktual
2018-01-07 18:00:00,53353.5,13.69749999,2.24349993425,8.856999874,0.7817499935,4.8125,0.837500006,0.47500000875000004,aktual
2018-01-07 19:00:00,53357.5,12.876750229999999,2.1932499405000003,8.33299994475,0.73750001175,4.546000003750001,0.76125000425,0.9850000142499999,aktual
2018-01-07 20:00:00,53361.5,11.5039999475,1.59049996725,7.41825008375,0.36449999375,4.081499994,0.77624999025,0.80900000025,aktual
2018-01-07 21:00:00,53365.5,12.4412500875,2.2602499725,8.85699987425,1.0837500094999999,3.5180000065000003,0.7159999905000001,0.14075000575,aktual
2018-01-07 22:00:00,53369.5,13.6807498925,3.56674999025,10.3140001305,1.8480000197500002,3.12225002075,0.69300000375,-0.158250004,aktual
2018-01-07 23:00:00,53373.5,13.211750030000001,3.4494999645,10.35849976875,2.04325002425,2.8557499650000002,0.6397500039999999,0.158250004,aktual
2018-01-08 00:00:00,53377.5,13.27874994,3.48300004,10.64250016325,2.47850006825,2.482500076,0.5557499825,0.59800000475,aktual
2018-01-08 01:00:00,53381.5,13.379249810000001,3.8012499807499998,10.7760000225,2.700750053,2.33050000675,0.5099999980000001,0.615500003,aktual
2018-01-08 02:00:00,53385.5,13.0274999125,3.7510000464999997,10.5892498485,2.4162499905,2.1552500725,0.47949998850000003,1.002250023,aktual
2018-01-08 03:00:00,53389.5,13.7142498475,4.069250047,11.300250049999999,2.638499975,2.15525001275,0.486999989,1.4600000085,aktual
2018-01-08 04:00:00,53393.5,13.1614999775,4.08600002525,11.0689997675,2.6385000345,2.215749979,0.5330000075,0.47500000875000004,aktual
2018-01-08 05:00:00,53397.5,13.395999907499998,3.36575001475,10.86474991,2.4607500135,2.34525001075,0.49499998975000004,0.49225001025000004,aktual
2018-01-08 06:00:00,53401.5,13.3122501375,3.3824999929999997,10.500749825,2.14100000225,2.85550004225,0.586250007,0.474750012,aktual
2018-01-08 07:00:00,53405.5,14.518000125,3.499750018,10.50949978675,2.1407500505,3.7997500300000002,0.7842500059999999,0.2462500035,aktual
2018-01-08 08:00:00,53409.5,10.9175000195,3.499750018,7.1604999305,2.087499976,3.723750055,0.86800000075,1.38924999525,aktual
2018-01-08 09:00:00,53413.5,5.57599997525,1.8417500257500001,1.7589999884999998,0.74650000025,3.74625003325,0.982250005,0.2812500075,aktual
2018-01-08 10:00:00,53417.5,1.7582499977500001,2.94700002675,-2.40775001075,1.5992499885,3.98225009425,0.9290000052499999,0.932000011,aktual
2018-01-08 11:00:00,53421.5,-3.583499968,2.59525004025,-7.0402500035,1.172750011,3.63999998575,0.84500001375,1.19600000975,aktual
2018-01-08 12:00:00,53425.5,-6.966000795,2.7627499697499998,-9.397999525,1.51024997225,3.59400004125,1.157249987,0.65049998475,aktual
2018-01-08 13:00:00,53429.5,-6.966000795,3.21499997375,-9.397999525,1.545999974,3.58649998875,1.203249991,0.650750011,aktual
2018-01-08 14:00:00,53433.5,-5.94450020775,2.5952500105,-8.95849961025,1.270249978,3.7160000205,1.1952500045,0.51000000525,aktual
2018-01-08 15:00:00,53437.5,0.1507499965000001,2.02600002275,-3.6687500474999997,0.65725000925,3.86800003075,1.1724999845,0.10549999775,aktual
2018-01-08 16:00:00,53441.5,10.716750143,1.95875000975,6.1920000315,0.53324999675,4.43925011175,0.98250001675,0.1230000035,aktual
2018-01-08 17:00:00,53445.5,13.4294996275,1.975749999,8.55500006675,0.4172499925,4.934499979,0.95950001475,0.0,aktual
2018-01-08 18:00:00,53449.5,14.4009997875,1.84175002575,9.4432499405,0.41725,4.987499952249999,0.73849999925,-0.17575000225,aktual
2018-01-08 19:00:00,53453.5,14.200000285,1.82475000625,9.36349987975,0.42625000325,4.8504999875,0.66250000925,-0.7737500070000001,aktual
2018-01-08 20:00:00,53457.5,12.8599998975,2.0595000682499998,8.57274985325,0.59500000225,4.2032501105,0.6704999805,-0.38674999775,aktual
2018-01-08 21:00:00,53461.5,13.6137499775,2.86325001725,10.12749982025,1.3235000074999999,3.6777499912500002,0.64749999375,-0.2109999955,aktual
2018-01-08 22:00:00,53465.5,15.455500125,3.9184999465,12.011000155,2.58524999025,3.3732499479999998,0.61675001675,0.1230000035,aktual
2018-01-08 23:00:00,53469.5,16.242750405,4.387499988,11.92200017,2.9047499895,4.249749898999999,0.73875001075,-0.1230000035,aktual
2018-01-09 00:00:00,53473.5,16.694750069999998,4.671999931249999,11.477749825,2.69174999,5.24650001525,1.03549999025,0.26375000175,aktual
2018-01-09 01:00:00,53477.5,16.4602499025,4.3372498749999995,11.388750075,2.56725001325,5.185250163,1.09674999125,1.65299999725,aktual
